part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
Yes,30,No,14,Engineer,56,2,9,2,78,69,65
Yes,14,No,11,Doctor,59,52,41,19,36,64,59
Yes,18,Yes,24,Architect,55,17,49,7,75,59,48
No,1,No,34,Artist,16,28,95,70,93,42,92
No,4,Yes,30,Scientist,55,35,44,14,50,86,6
No,21,Yes,38,Engineer,82,20,55,13,80,36,14
Yes,14,No,5,Doctor,84,73,66,99,98,0,73
No,18,Yes,20,Entrepreneur,21,100,83,91,94,4,86
Yes,15,Yes,34,Psychologist,76,33,19,93,70,28,25
Yes,21,No,32,Marketing Manager,90,31,72,72,72,65,85
No,8,No,7,Psychologist,81,36,63,0,17,13,92
Yes,29,Yes,22,Chef,75,69,81,81,23,39,25
Yes,26,No,30,Psychologist,70,3,20,100,77,26,57
Yes,26,Yes,29,Teacher,96,85,34,7,25,67,26
Yes,1,Yes,15,Engineer,45,46,52,28,88,38,6
No,26,No,11,Artist,37,69,42,82,66,42,18
Yes,14,No,26,Entrepreneur,81,59,56,76,41,69,49
Yes,1,Yes,29,Writer,10,29,51,25,46,28,89
Yes,4,Yes,32,Software Developer,36,64,41,98,51,74,22
No,10,No,18,Entrepreneur,25,39,63,39,32,51,87
Yes,25,No,32,Nurse,1,6,34,13,17,43,30
Yes,30,No,8,Psychologist,78,4,92,85,3,0,37
Yes,17,No,1,Doctor,4,75,29,14,75,6,59
Yes,8,No,21,Athlete,87,5,48,75,59,41,30
Yes,10,Yes,25,Chef,21,99,15,3,57,98,48
No,9,No,30,Scientist,53,21,30,93,35,69,80
Yes,8,No,19,Artist,4,28,57,94,59,77,50
No,28,Yes,17,Nurse,12,45,1,60,8,66,89
No,21,Yes,32,Artist,61,53,51,56,64,56,43
Yes,6,No,17,Architect,10,26,16,31,40,39,56
No,13,No,34,Nurse,56,53,100,96,85,87,89
No,20,No,27,Engineer,52,28,85,39,74,61,100
Yes,8,No,23,Nurse,15,39,99,45,13,42,61
No,24,No,5,Engineer,14,52,46,94,4,81,10
No,18,Yes,6,Chef,90,12,81,24,38,17,47
No,4,Yes,25,Scientist,96,83,98,12,32,90,91
No,14,No,39,Nurse,82,69,99,14,32,49,7
Yes,27,Yes,28,Entrepreneur,1,59,53,48,92,45,66
Yes,2,No,30,Architect,1,90,74,22,6,17,82
Yes,19,Yes,0,Chef,12,4,31,39,83,31,70
Yes,9,No,29,Doctor,56,70,19,43,32,4,43
Yes,2,Yes,28,Psychologist,74,13,19,27,19,89,36
Yes,10,No,17,Architect,2,44,87,64,50,98,93
No,6,Yes,7,Teacher,2,34,98,10,91,20,56
No,20,Yes,19,Chef,2,65,84,82,15,40,62
Yes,22,Yes,23,Engineer,72,90,69,97,81,45,48
Yes,3,Yes,2,Architect,22,80,47,21,44,62,77
Yes,13,Yes,1,Athlete,38,1,34,21,77,37,52
No,13,Yes,16,Scientist,64,53,38,20,60,14,45
Yes,27,No,29,Architect,55,20,93,89,68,73,0
Yes,9,Yes,8,Engineer,46,50,95,20,79,41,60
Yes,7,No,3,Nurse,33,80,43,45,34,39,45
Yes,1,No,10,Psychologist,77,1,18,87,64,76,48
No,13,Yes,32,Software Developer,69,31,86,19,5,0,12
No,5,Yes,40,Writer,32,28,14,84,38,23,71
No,20,Yes,15,Doctor,69,42,22,83,9,53,30
Yes,13,Yes,33,Athlete,27,91,35,87,67,55,99
No,2,Yes,39,Nurse,31,97,42,25,8,4,7
No,9,No,9,Chef,12,57,88,4,11,24,81
No,14,No,40,Lawyer,80,42,20,22,46,42,23
No,22,No,2,Lawyer,96,75,39,82,37,8,52
No,17,No,34,Engineer,23,44,47,66,40,27,33
No,10,No,17,Athlete,1,52,27,58,50,87,54
No,5,No,31,Artist,30,74,18,80,1,65,7
Yes,22,Yes,40,Writer,8,37,54,33,30,93,80
No,10,Yes,37,Nurse,29,47,76,88,42,11,43
Yes,8,Yes,23,Software Developer,65,72,68,74,62,24,36
No,7,No,12,Chef,27,75,49,44,24,1,64
No,10,No,22,Artist,24,29,84,1,44,39,54
No,29,No,2,Lawyer,86,17,34,11,20,48,28
Yes,18,No,40,Doctor,93,70,89,11,13,87,78
No,17,No,23,Doctor,38,18,78,62,98,82,53
No,25,Yes,26,Psychologist,42,27,25,79,20,74,24
No,7,No,11,Nurse,73,88,9,37,66,63,64
No,22,No,30,Teacher,11,78,38,40,3,10,7
Yes,0,Yes,23,Psychologist,14,26,23,72,75,76,80
No,21,No,26,Artist,10,33,36,24,8,2,28
Yes,19,Yes,21,Doctor,84,84,78,17,45,18,70
Yes,4,Yes,34,Psychologist,57,64,2,94,98,38,68
Yes,25,No,30,Engineer,16,77,98,8,45,24,57
No,23,No,9,Scientist,43,74,3,23,74,27,60
No,13,Yes,33,Entrepreneur,63,31,90,53,67,3,1
No,8,Yes,40,Artist,74,76,31,61,21,99,70
No,29,Yes,1,Architect,50,17,65,3,37,72,91
No,21,No,4,Engineer,21,62,19,28,6,65,75
No,26,Yes,18,Nurse,2,88,76,48,53,61,77
No,18,Yes,20,Marketing Manager,30,72,10,72,57,78,16
Yes,28,No,30,Architect,87,24,33,26,23,47,56
Yes,26,Yes,7,Artist,19,16,35,82,45,25,37
No,23,No,15,Architect,46,65,47,89,79,36,63
Yes,5,No,36,Engineer,93,19,75,53,17,81,30
No,19,Yes,11,Software Developer,69,86,27,89,92,25,58
No,13,Yes,0,Doctor,50,19,97,32,80,86,14
Yes,10,No,22,Engineer,29,77,77,13,71,18,70
No,19,Yes,17,Nurse,6,93,41,97,95,15,86
No,25,Yes,26,Entrepreneur,29,24,58,14,65,59,5
No,12,No,10,Architect,95,90,38,37,40,2,45
Yes,17,No,9,Writer,89,66,35,86,38,75,80
No,12,No,22,Engineer,66,95,85,31,83,41,14
Yes,9,No,8,Writer,9,28,45,60,6,88,80
No,17,Yes,21,Psychologist,87,43,42,57,19,21,75
Yes,29,No,3,Architect,71,48,39,40,80,75,52
No,17,No,29,Teacher,15,71,94,65,35,99,28
No,4,No,8,Scientist,64,71,82,71,40,30,0
Yes,10,No,11,Artist,48,88,29,70,18,84,56
No,22,No,3,Teacher,93,82,56,82,45,68,76
Yes,23,No,16,Engineer,37,13,49,50,36,20,1
No,24,Yes,29,Marketing Manager,43,15,33,75,67,99,62
Yes,24,No,15,Entrepreneur,35,100,13,27,98,3,12
Yes,13,No,33,Software Developer,18,68,12,65,69,78,24
Yes,14,No,29,Writer,61,70,59,73,3,64,62
No,9,Yes,28,Entrepreneur,11,19,79,34,29,53,35
Yes,14,Yes,31,Artist,99,65,34,50,22,96,15
Yes,30,Yes,25,Athlete,21,98,78,39,28,18,5
No,28,No,24,Psychologist,95,90,20,100,72,44,27
No,24,No,39,Engineer,34,18,9,92,25,76,95
No,8,No,4,Marketing Manager,37,32,27,29,25,16,67
Yes,21,No,40,Scientist,23,18,13,11,43,65,47
No,8,Yes,20,Marketing Manager,88,56,40,56,82,31,83
No,27,Yes,10,Entrepreneur,16,83,66,40,22,27,11
No,9,No,6,Chef,16,67,98,25,22,88,18
No,26,No,8,Writer,70,21,34,55,51,70,69
No,2,No,9,Teacher,67,74,25,39,14,62,3
Yes,0,No,31,Entrepreneur,93,56,69,33,62,40,26
No,26,No,0,Psychologist,56,52,52,91,86,94,8
No,18,Yes,9,Marketing Manager,10,43,61,50,54,76,100
Yes,26,No,11,Psychologist,75,79,89,10,14,6,93
No,22,Yes,8,Chef,57,49,6,37,17,78,47
No,5,Yes,37,Psychologist,87,12,64,65,35,18,76
No,17,No,34,Entrepreneur,99,3,59,49,21,48,41
No,26,Yes,15,Teacher,16,93,80,21,53,73,12
No,24,Yes,4,Artist,56,25,11,22,8,10,49
No,22,Yes,8,Athlete,61,46,38,36,16,8,83
No,15,Yes,40,Software Developer,30,62,32,32,99,38,11
No,3,Yes,18,Entrepreneur,36,42,47,64,91,41,47
No,19,No,40,Psychologist,67,61,12,9,44,90,76
Yes,10,Yes,16,Entrepreneur,69,92,68,17,97,72,68
Yes,18,Yes,2,Scientist,71,34,92,24,51,88,40
Yes,23,No,12,Artist,22,75,61,31,81,70,95
Yes,18,Yes,27,Writer,47,37,92,31,53,17,61
No,7,Yes,1,Teacher,66,59,62,25,36,72,90
No,26,Yes,0,Athlete,19,72,45,32,8,2,12
No,20,Yes,39,Scientist,59,44,53,90,25,6,5
Yes,17,No,12,Lawyer,41,91,87,38,80,0,98
No,13,No,39,Entrepreneur,55,39,31,37,62,36,43
No,22,No,30,Lawyer,51,81,57,94,8,1,18
Yes,6,No,14,Artist,53,32,2,48,54,25,43
Yes,27,No,4,Architect,54,48,32,20,61,52,75
No,20,Yes,27,Scientist,72,85,46,55,71,38,50
Yes,8,No,20,Psychologist,41,44,49,1,8,3,25
Yes,11,Yes,37,Doctor,34,75,21,2,59,95,54
No,24,Yes,0,Psychologist,23,80,99,48,3,84,40
Yes,16,No,13,Engineer,81,9,58,56,23,40,11
No,24,Yes,35,Chef,21,10,17,87,35,21,87
No,17,Yes,33,Software Developer,58,75,38,54,57,8,56
Yes,7,No,40,Chef,13,8,88,35,18,13,91
No,22,Yes,12,Architect,38,94,20,85,21,33,56
No,27,Yes,14,Scientist,57,32,86,52,74,70,89
Yes,28,No,28,Architect,31,58,19,31,68,17,60
Yes,7,Yes,30,Architect,2,83,27,34,62,78,42
No,28,No,16,Doctor,85,84,62,61,2,65,74
No,27,Yes,36,Engineer,59,91,29,0,71,79,73
Yes,30,No,26,Marketing Manager,96,85,38,69,8,61,60
Yes,21,Yes,10,Doctor,9,28,33,82,26,94,45
Yes,9,Yes,33,Writer,26,1,23,76,72,51,40
Yes,0,No,3,Engineer,29,60,72,17,82,67,39
No,10,No,36,Doctor,10,41,40,87,74,84,36
Yes,14,Yes,22,Lawyer,56,40,59,5,55,52,54
No,2,Yes,4,Artist,42,73,48,98,99,26,66
No,8,Yes,13,Entrepreneur,80,100,31,40,38,22,8
Yes,5,Yes,2,Engineer,59,42,81,59,27,97,28
No,23,Yes,3,Artist,20,67,30,33,3,69,19
No,2,No,27,Entrepreneur,25,36,85,52,88,86,61
No,4,No,3,Software Developer,23,42,91,75,95,35,78
Yes,17,No,23,Marketing Manager,87,59,5,38,54,56,7
No,1,No,9,Chef,41,28,70,26,52,33,26
No,18,Yes,39,Engineer,20,33,74,10,84,2,59
No,22,No,5,Scientist,70,0,87,98,35,0,85
No,12,Yes,13,Artist,16,13,79,49,92,66,87
Yes,5,Yes,22,Doctor,54,56,24,25,61,44,72
Yes,18,No,3,Software Developer,86,73,11,37,52,25,88
Yes,21,Yes,3,Psychologist,6,74,74,75,65,3,3
No,5,Yes,5,Entrepreneur,89,75,65,5,86,68,6
No,7,Yes,6,Scientist,26,33,46,89,17,88,58
No,28,Yes,33,Artist,88,12,18,32,6,86,31
Yes,16,Yes,4,Psychologist,35,7,90,73,43,5,85
Yes,21,No,38,Psychologist,21,21,25,65,52,69,47
Yes,23,No,17,Nurse,1,66,83,10,50,57,23
No,2,Yes,12,Doctor,47,88,98,17,49,30,55
Yes,7,Yes,20,Athlete,30,93,88,67,79,72,19
Yes,23,Yes,17,Architect,83,63,44,82,70,57,92
No,26,No,5,Chef,94,90,2,23,56,89,42
Yes,18,Yes,5,Engineer,31,99,93,71,25,87,4
No,16,Yes,0,Marketing Manager,28,69,12,6,45,12,29
No,24,Yes,23,Psychologist,38,47,71,68,12,43,89
Yes,14,Yes,10,Teacher,53,2,91,46,51,24,47
Yes,17,Yes,16,Doctor,77,31,20,0,62,68,73
Yes,14,Yes,13,Doctor,31,40,62,40,92,94,14
Yes,17,No,17,Nurse,71,13,44,75,24,10,85
No,24,Yes,21,Entrepreneur,9,68,40,71,38,51,94
No,17,No,0,Doctor,53,69,20,27,76,92,57
Yes,24,Yes,14,Software Developer,17,35,55,17,81,38,43
Yes,13,No,19,Marketing Manager,69,56,91,64,84,30,10
No,29,No,26,Chef,76,74,54,71,95,32,73
Yes,28,No,17,Engineer,38,33,82,47,78,39,57
No,25,Yes,33,Lawyer,33,70,59,43,22,87,4
Yes,17,Yes,19,Teacher,60,62,67,95,94,13,73
Yes,11,No,32,Entrepreneur,92,1,68,74,92,29,43
Yes,9,No,33,Doctor,27,32,55,15,13,52,91
Yes,20,No,40,Lawyer,90,10,62,10,93,19,23
No,11,Yes,7,Lawyer,70,61,98,24,100,29,57
No,30,Yes,12,Scientist,90,75,76,88,86,51,13
No,18,Yes,7,Psychologist,22,6,98,40,77,95,84
Yes,20,Yes,11,Doctor,2,16,86,58,66,67,65
No,4,No,32,Chef,9,23,12,42,79,19,78
Yes,15,No,22,Chef,94,73,100,18,65,51,11
No,8,No,6,Athlete,88,91,47,84,77,49,88
Yes,28,No,9,Engineer,26,75,86,14,62,75,73
No,17,Yes,34,Writer,12,11,41,69,79,51,24
No,26,No,17,Nurse,9,80,47,66,65,27,49
No,16,No,23,Doctor,31,16,46,42,89,97,18
Yes,14,Yes,26,Architect,33,81,88,18,83,79,38
No,24,No,36,Architect,36,65,81,98,91,80,39
No,26,No,32,Athlete,24,39,100,22,3,98,16
No,0,Yes,16,Marketing Manager,70,40,77,17,7,32,31
Yes,6,Yes,13,Engineer,71,59,4,68,43,71,50
Yes,3,No,33,Athlete,26,87,33,24,35,29,50
Yes,26,Yes,28,Marketing Manager,14,40,12,0,27,92,83
Yes,6,No,9,Architect,67,83,70,67,36,96,10
No,28,Yes,9,Artist,58,86,16,75,15,28,0
No,1,No,15,Marketing Manager,31,93,76,5,35,68,33
No,27,No,5,Scientist,33,49,0,73,22,29,47
Yes,30,Yes,37,Teacher,45,19,81,55,48,24,41
No,27,No,4,Doctor,35,77,99,73,24,8,32
Yes,22,Yes,31,Engineer,76,75,59,66,8,9,88
No,11,Yes,26,Software Developer,33,67,26,18,2,50,45
No,3,No,24,Scientist,76,35,96,65,7,16,81
No,15,No,16,Engineer,41,98,25,71,69,56,28
No,15,Yes,16,Writer,34,19,86,45,24,24,59
No,8,Yes,9,Psychologist,21,23,92,6,79,7,91
Yes,10,No,2,Architect,37,21,65,27,33,80,31
No,20,No,8,Marketing Manager,97,43,89,83,53,84,38
Yes,25,No,4,Writer,97,35,23,25,10,13,39
No,19,Yes,30,Chef,74,67,37,89,80,72,43
No,29,No,32,Doctor,74,85,96,94,23,96,6
Yes,18,Yes,36,Artist,9,67,62,71,7,93,100
Yes,7,Yes,36,Athlete,47,24,63,84,79,14,10
No,13,Yes,19,Marketing Manager,100,16,24,76,20,94,58
Yes,10,No,37,Nurse,37,47,32,81,61,68,46
Yes,27,No,38,Software Developer,51,75,72,17,45,7,41
Yes,10,No,26,Architect,99,16,13,52,78,98,79
No,29,No,16,Artist,78,100,1,24,75,57,90
Yes,0,No,35,Psychologist,100,76,43,78,20,30,55
Yes,7,Yes,0,Architect,14,86,64,94,1,46,36
No,2,Yes,30,Writer,29,79,46,73,11,51,7
No,29,No,14,Nurse,89,98,80,69,14,78,13
Yes,4,Yes,28,Artist,54,58,3,5,82,88,97
No,8,No,30,Marketing Manager,68,11,83,24,33,50,99
Yes,13,No,31,Software Developer,34,27,33,24,1,32,0
No,11,Yes,35,Nurse,59,74,43,3,78,96,33
Yes,16,No,15,Athlete,62,42,4,97,62,55,56
No,16,No,2,Marketing Manager,8,32,54,61,43,67,86
Yes,25,No,27,Psychologist,24,57,32,47,97,50,65
Yes,22,Yes,7,Software Developer,92,80,86,7,78,16,38
No,17,Yes,2,Entrepreneur,13,33,82,6,59,53,47
Yes,5,Yes,17,Doctor,10,50,10,39,55,89,25
No,3,Yes,40,Writer,70,78,53,7,26,11,26
No,12,No,39,Writer,29,40,74,55,42,87,96
Yes,25,Yes,18,Architect,41,14,40,41,60,49,3
No,29,Yes,33,Artist,45,14,87,19,65,23,74
No,12,No,14,Marketing Manager,41,5,75,53,12,73,43
No,9,Yes,19,Marketing Manager,91,97,64,21,74,68,31
No,4,Yes,21,Doctor,43,70,12,19,26,61,30
No,11,No,36,Artist,25,51,87,25,43,57,34
Yes,28,Yes,12,Entrepreneur,67,0,31,83,79,7,47
No,13,No,38,Lawyer,43,26,52,6,8,11,79
Yes,19,Yes,36,Psychologist,70,84,77,76,55,99,36
No,7,Yes,14,Lawyer,16,6,72,54,40,45,75
Yes,6,Yes,2,Marketing Manager,58,86,17,38,42,96,53
No,24,No,23,Athlete,31,75,70,42,60,58,21
No,28,Yes,21,Architect,44,54,21,4,89,63,99
No,26,No,9,Doctor,97,18,85,2,39,74,85
Yes,5,No,19,Scientist,99,15,56,80,8,54,30
No,22,Yes,19,Architect,7,34,59,88,59,85,13
Yes,21,No,17,Marketing Manager,62,97,13,53,74,26,0
No,1,Yes,33,Doctor,81,29,28,36,28,44,58
Yes,13,No,38,Doctor,61,3,51,40,42,39,30
Yes,27,No,2,Engineer,28,42,61,87,24,55,11
No,24,Yes,5,Teacher,58,74,26,38,64,30,8
No,18,No,35,Scientist,88,60,78,85,60,93,78
Yes,18,Yes,38,Marketing Manager,67,23,64,61,83,50,67
No,14,No,14,Software Developer,24,49,83,60,8,15,75
Yes,16,No,28,Engineer,6,88,84,35,15,32,16
No,10,Yes,29,Nurse,72,88,9,27,95,3,57
No,17,Yes,24,Architect,43,44,26,9,59,76,52
Yes,18,Yes,13,Marketing Manager,87,94,23,91,18,60,38
Yes,13,Yes,4,Entrepreneur,91,99,9,24,19,5,79
Yes,27,Yes,23,Athlete,48,78,21,73,93,90,35
No,8,No,39,Entrepreneur,17,87,70,8,27,76,16
No,7,Yes,38,Architect,2,51,85,56,53,48,40
No,26,Yes,32,Athlete,74,63,54,66,98,89,16
No,7,Yes,17,Chef,89,56,24,66,60,72,92
No,1,Yes,6,Software Developer,44,44,54,17,83,67,8
No,14,Yes,9,Engineer,94,6,91,0,95,69,53
No,5,Yes,39,Artist,95,15,9,37,51,40,90
Yes,24,Yes,20,Chef,33,93,42,78,29,33,19
No,30,Yes,3,Doctor,38,76,72,65,12,94,25
Yes,11,Yes,21,Writer,13,59,44,8,61,19,90
Yes,27,Yes,33,Software Developer,79,73,6,11,53,14,11
Yes,26,No,6,Doctor,46,88,24,35,34,99,32
Yes,11,Yes,22,Marketing Manager,11,63,91,27,51,71,87
Yes,8,Yes,34,Nurse,37,65,79,59,49,38,31
Yes,16,No,28,Psychologist,82,19,61,48,82,61,53
Yes,3,Yes,22,Software Developer,14,13,23,94,62,65,78
No,26,No,33,Scientist,67,83,35,60,42,22,16
Yes,10,Yes,7,Artist,26,60,76,33,98,37,88
Yes,8,No,15,Entrepreneur,11,92,3,82,99,49,87
No,2,Yes,38,Chef,8,89,48,7,0,42,98
Yes,26,Yes,6,Software Developer,42,47,49,67,72,25,41
Yes,22,No,5,Athlete,15,63,99,78,75,52,80
Yes,3,Yes,16,Software Developer,81,10,79,56,3,28,31
Yes,14,No,15,Architect,44,9,6,70,10,56,52
Yes,26,No,14,Software Developer,43,29,3,95,15,46,86
No,27,Yes,21,Lawyer,92,14,44,82,100,54,26
Yes,22,No,12,Scientist,47,43,61,68,80,64,75
No,1,No,10,Engineer,13,56,3,75,85,96,56
No,5,No,35,Marketing Manager,20,54,20,18,83,21,24
No,26,Yes,37,Software Developer,69,3,81,97,72,90,55
Yes,7,Yes,38,Marketing Manager,66,56,93,1,62,47,43
Yes,19,No,33,Scientist,11,11,81,73,7,70,42
No,6,No,33,Athlete,92,68,13,73,33,62,12
Yes,26,Yes,40,Architect,30,51,14,38,48,24,17
Yes,6,Yes,33,Marketing Manager,82,19,70,26,96,78,16
No,20,Yes,33,Lawyer,80,77,89,37,44,34,97
No,6,No,9,Engineer,34,37,24,64,85,100,34
Yes,15,Yes,25,Chef,3,70,21,22,22,36,94
No,10,Yes,6,Artist,48,41,22,95,61,50,64
No,9,No,40,Nurse,73,47,8,81,94,30,52
No,13,No,35,Psychologist,32,39,16,73,12,4,42
No,16,Yes,31,Chef,22,53,78,70,62,47,55
Yes,21,Yes,33,Psychologist,38,1,63,2,20,44,69
No,14,No,38,Architect,59,87,96,15,47,84,82
No,13,Yes,20,Architect,90,63,45,5,85,82,88
No,16,No,13,Software Developer,6,50,71,60,98,1,0
Yes,7,Yes,30,Lawyer,93,22,81,23,32,52,0
No,20,Yes,20,Architect,7,94,11,84,0,43,36
No,13,Yes,34,Athlete,45,58,73,73,40,77,95
Yes,10,No,3,Doctor,48,93,53,74,40,89,16
No,23,No,34,Software Developer,7,65,6,93,41,62,23
No,14,No,39,Teacher,49,58,20,6,87,28,51
No,3,No,16,Architect,53,72,87,42,68,84,42
Yes,22,No,15,Doctor,34,31,30,8,24,17,47
Yes,20,Yes,22,Architect,21,39,22,9,66,24,93
Yes,30,No,2,Engineer,7,2,41,9,21,99,0
Yes,20,No,34,Chef,77,55,62,3,27,25,87
Yes,26,No,17,Nurse,60,100,86,0,98,27,11
No,29,No,7,Nurse,50,99,69,24,64,6,12
No,8,Yes,19,Software Developer,48,62,52,96,95,89,42
No,30,No,31,Chef,16,46,88,28,62,25,87
No,9,No,25,Lawyer,56,5,2,13,66,27,71
Yes,27,Yes,21,Marketing Manager,66,65,75,38,12,12,35
Yes,19,Yes,38,Software Developer,64,85,80,41,33,80,0
Yes,11,No,24,Doctor,53,73,17,64,91,96,84
No,15,No,31,Marketing Manager,84,48,7,29,100,24,26
No,25,No,20,Doctor,48,41,88,5,43,28,29
Yes,19,No,5,Scientist,52,59,73,76,17,54,70
No,10,No,14,Nurse,6,94,69,91,25,60,69
No,2,No,37,Artist,32,60,64,64,23,76,44
No,18,No,25,Software Developer,68,1,100,40,87,49,35
No,29,Yes,24,Writer,0,75,98,96,79,20,87
No,30,No,33,Teacher,62,79,56,99,85,27,95
No,19,No,21,Engineer,33,28,10,99,90,31,57
Yes,26,Yes,13,Nurse,25,41,11,52,93,18,92
Yes,18,No,4,Scientist,80,89,90,32,50,60,20
Yes,27,Yes,16,Writer,99,81,51,64,71,7,17
No,30,Yes,33,Doctor,31,15,87,17,46,89,82
Yes,8,No,2,Teacher,98,100,96,76,45,35,73
No,23,Yes,40,Teacher,59,86,19,16,62,68,25
No,13,No,28,Athlete,90,8,17,58,84,84,84
No,27,Yes,19,Lawyer,5,8,86,38,38,25,48
Yes,13,No,38,Psychologist,14,34,69,59,31,43,44
Yes,15,Yes,22,Lawyer,28,14,17,99,6,22,1
Yes,9,No,39,Architect,67,71,56,38,95,34,5
Yes,18,Yes,26,Chef,26,56,5,77,70,18,17
Yes,24,No,11,Doctor,95,63,42,43,5,27,72
Yes,17,Yes,30,Artist,58,26,53,49,85,75,51
Yes,4,Yes,18,Doctor,48,17,8,22,28,5,65
No,19,No,12,Architect,50,49,11,100,83,32,44
No,8,Yes,29,Artist,29,3,31,62,72,73,94
No,10,No,35,Engineer,15,6,54,11,89,59,55
Yes,26,Yes,39,Writer,67,40,25,5,100,64,46
No,16,No,32,Chef,9,54,96,69,37,49,47
Yes,23,Yes,14,Teacher,64,86,47,12,38,86,95
Yes,14,No,14,Entrepreneur,33,78,62,25,30,70,12
No,11,No,22,Athlete,24,78,99,63,97,41,91
No,14,Yes,1,Nurse,80,91,65,10,91,19,89
No,18,No,39,Athlete,13,79,99,19,99,67,76
Yes,19,No,31,Teacher,75,0,11,83,82,12,55
Yes,14,Yes,6,Lawyer,93,80,21,90,35,85,16
No,4,Yes,36,Chef,32,57,90,60,82,79,82
Yes,9,No,33,Architect,52,53,44,28,23,6,58
Yes,26,No,31,Athlete,78,9,87,86,44,92,81
Yes,28,No,30,Scientist,21,15,43,85,63,68,41
Yes,28,Yes,7,Teacher,86,42,47,27,69,68,63
Yes,21,Yes,31,Lawyer,45,21,74,42,95,21,44
Yes,2,No,12,Chef,52,76,21,4,22,83,5
Yes,19,Yes,10,Psychologist,16,87,5,59,36,7,17
Yes,18,Yes,3,Doctor,39,72,26,39,88,49,90
Yes,19,No,18,Architect,43,68,83,91,31,23,60
Yes,29,Yes,37,Artist,90,82,81,36,50,68,19
Yes,21,No,5,Scientist,69,93,41,56,63,48,24
No,24,No,11,Athlete,82,89,15,13,8,55,2
Yes,10,No,14,Entrepreneur,11,38,60,62,54,79,13
No,25,Yes,12,Lawyer,75,19,79,56,23,60,21
No,21,No,0,Software Developer,20,96,93,36,5,6,57
No,26,Yes,13,Writer,10,98,32,24,27,43,18
Yes,20,Yes,24,Chef,33,48,49,64,14,80,97
Yes,24,Yes,17,Architect,60,61,7,31,29,72,21
Yes,19,Yes,16,Marketing Manager,49,83,22,3,50,29,55
Yes,9,No,19,Doctor,91,89,15,28,13,35,83
Yes,4,Yes,34,Entrepreneur,47,2,24,86,29,94,80
No,13,Yes,34,Artist,98,98,7,34,63,78,86
No,14,No,15,Artist,31,16,70,50,60,88,47
Yes,2,No,32,Scientist,11,92,20,64,59,18,89
No,14,No,5,Doctor,9,3,61,14,79,92,41
No,5,No,36,Chef,8,10,83,6,4,41,39
Yes,12,Yes,33,Architect,9,79,82,75,71,26,14
No,1,Yes,36,Scientist,86,10,89,88,77,41,89
Yes,2,Yes,18,Psychologist,74,65,13,98,14,88,21
No,20,No,37,Psychologist,40,5,65,85,69,47,43
Yes,29,Yes,35,Teacher,12,90,95,18,45,31,15
Yes,17,Yes,26,Engineer,73,16,75,71,50,60,1
No,9,Yes,28,Architect,31,31,58,96,5,82,23
Yes,6,No,40,Entrepreneur,12,20,65,43,13,12,4
No,28,No,35,Teacher,50,88,6,6,31,87,57
No,24,No,37,Writer,60,87,8,16,63,60,90
Yes,19,Yes,19,Nurse,30,10,22,52,50,20,7
No,17,No,26,Marketing Manager,100,8,87,37,32,52,93
No,13,Yes,17,Engineer,77,28,13,99,69,79,60
Yes,1,Yes,33,Scientist,96,45,24,3,78,91,27
Yes,20,No,27,Nurse,58,32,40,49,62,49,79
No,20,No,15,Lawyer,13,20,44,95,48,48,5
No,27,Yes,7,Entrepreneur,22,50,6,35,38,97,48
No,9,Yes,8,Artist,98,21,40,18,57,33,11
No,28,No,30,Psychologist,77,70,46,39,58,64,67
Yes,30,Yes,35,Teacher,47,23,82,63,68,86,54
No,8,Yes,30,Teacher,48,1,93,50,65,56,44
No,26,No,33,Doctor,99,15,46,77,61,13,19
Yes,5,Yes,13,Scientist,1,1,29,68,67,6,0
Yes,24,No,40,Architect,11,77,53,47,87,10,19
No,10,Yes,9,Lawyer,42,11,53,33,49,4,29
Yes,11,No,16,Marketing Manager,91,1,56,19,60,91,73
No,29,Yes,36,Nurse,76,57,52,39,5,78,100
Yes,11,Yes,37,Athlete,71,79,15,92,11,69,80
Yes,24,Yes,1,Architect,81,21,30,41,91,34,16
No,5,Yes,24,Chef,35,50,48,34,94,80,47
No,28,No,5,Lawyer,71,81,19,7,2,83,97
No,15,Yes,25,Writer,61,57,20,16,67,6,15
No,20,No,18,Entrepreneur,13,52,14,12,100,60,49
No,3,No,37,Writer,89,69,60,43,9,79,75
Yes,10,No,9,Doctor,15,63,19,92,57,53,92
No,11,Yes,13,Chef,30,50,3,38,93,81,18
Yes,6,No,11,Artist,23,55,17,47,98,100,17
No,27,No,27,Athlete,52,88,17,10,12,18,61
Yes,18,Yes,4,Nurse,38,95,20,3,73,59,74
No,17,No,27,Software Developer,97,20,24,51,71,53,21
No,22,No,13,Writer,78,13,21,46,90,33,78
No,4,Yes,34,Doctor,90,56,93,44,73,86,53
Yes,16,Yes,37,Chef,36,11,51,2,68,56,88
Yes,27,Yes,13,Chef,84,85,35,41,22,11,9
No,7,Yes,14,Architect,68,79,81,30,37,50,34
No,25,No,24,Entrepreneur,2,78,89,63,2,2,83
Yes,10,No,23,Nurse,1,52,85,23,65,8,38
No,16,Yes,29,Athlete,13,9,40,54,26,60,84
Yes,17,Yes,28,Engineer,25,91,68,35,92,11,13
No,11,Yes,17,Chef,62,19,91,25,0,17,72
